"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 12584"
"Critères de sélection =>";"Date de première alerte, de : 1996-01-01 00:00:00";"Date de première alerte, jusqu'à : 2000-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
1996;337;"07";"07096";"Gluiras";"1996-03-23 14:10:00";5000;2350;2400;0;;;;;;250;;"1";;;;;;""
1996;338;"07";"07100";"Gravières";"1996-03-23 14:10:00";10000;4700;4800;0;;;;;;500;;"1";"Involontaire (travaux)";;;;;""
1996;339;"07";"07191";"Rochemaure";"1996-03-23 14:15:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;340;"07";"07267";"Saint-Martial";"1996-03-23 15:22:00";300;0;300;;;;;;;;;"1";;;;;;""
1996;137;"06";"06002";"Amirat";"1996-03-23 16:45:00";220000;103400;105600;0;;;;;;11000;;"1";;;;;;""
1996;1385;"48";"48020";"Bassurels";"1996-03-23 17:03:00";100000;0;100000;;;;;;;;;"1";;;;;;""
1996;341;"07";"07319";"Le Teil";"1996-03-23 21:14:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;1423;"66";"66010";"Ayguatébia-Talau";"1996-03-23 22:04:00";50000;23500;24000;0;;;;;;2500;;"1";;;;;;""
1996;136;"06";"06020";"La Bollène-Vésubie";"1996-03-24 15:40:00";30000;14100;14400;0;;;;;;1500;;"1";;;;;;""
1996;138;"06";"06125";"Saint-Martin-d'Entraunes";"1996-03-24 16:16:00";5000;2350;2400;0;;;;;;250;;"1";;;;;;""
1996;1271;"26";"26354";"Treschenu-Creyers";"1996-03-25 13:02:00";10000;10000;0;;;;;;;;;"4";"Involontaire (travaux)";;;;;""
1996;334;"07";"07156";"Meyras";"1996-03-25 13:33:00";15000;7050;7200;0;;;;;;750;;"1";;;;;;""
1996;139;"06";"06162";"La Brigue";"1996-03-25 14:38:00";90000;42300;43200;0;;;;;;4500;;"5";"Involontaire (travaux)";;;;;""
1996;335;"07";"07232";"Saint-Étienne-de-Lugdarès";"1996-03-25 15:06:00";10000;4700;4800;0;;;;;;500;;"1";"Involontaire (travaux)";;;;;""
1996;336;"07";"07075";"Cros-de-Géorand";"1996-03-25 15:09:00";5000;2350;2400;0;;;;;;250;;"1";;;;;;""
1996;443;"11";"11200";"Lespinassière";"1996-03-25 18:45:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;35;"04";"04120";"Meyronnes";"1996-03-26 12:58:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1386;"48";"48178";"Saint-Privat-de-Vallongue";"1996-03-27 11:27:00";500;235;240;0;;;;;;25;;"1";"Involontaire (travaux)";;;;;""
1996;478;"13";"13117";"Vitrolles";"1996-03-28 10:50:00";30;0;30;;;;;;;;;"1";;;;;;""
1996;1387;"48";"48095";"Mende";"1996-03-28 13:45:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;1388;"48";"48049";"Chirac";"1996-03-28 14:02:00";20000;9400;9600;0;;;;;;1000;;"1";"Involontaire (travaux)";;;;;""
1996;1389;"48";"48148";"Saint-Étienne-Vallée-Française";"1996-03-28 14:10:00";20000;9400;9600;0;;;;;;1000;;"3";"Involontaire (travaux)";;;;;""
1996;1390;"48";"48152";"Saint-Frézal-de-Ventalon";"1996-03-28 19:43:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1581;"83";"83042";"Cogolin";"1996-03-28 20:50:00";50;24;24;0;;;;;;2;;;"Involontaire (travaux)";;;;;""
1996;342;"07";"07295";"Saint-Sauveur-de-Montagut";"1996-03-29 09:07:00";200000;10000;190000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1391;"48";"48051";"Le Collet-de-Dèze";"1996-03-29 10:33:00";500;235;240;0;;;;;;25;;"1";"Involontaire (travaux)";;;;;""
1996;1764;"84";"84112";"Saint-Martin-de-Castillon";"1996-03-29 12:07:00";20000;20000;0;;;;;;;;;;"Involontaire (travaux)";;;;;""
1996;36;"04";"04088";"Forcalquier";"1996-03-29 14:00:00";1200;0;1200;;;;;;;;;"1";;;;;;""
1996;5;"04";"04217";"Thoard";"1996-03-29 15:53:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1288;"30";"30037";"Bessèges";"1996-03-29 16:00:00";10000;10000;0;;;;;;;;;"5";"Involontaire (travaux)";;;;;""
1996;1583;"83";"83013";"La Bastide";"1996-03-29 17:30:00";10000;4700;4800;0;;;;;;500;;"4";"Involontaire (travaux)";;;;;""
1996;1582;"83";"83057";"Flassans-sur-Issole";"1996-03-29 19:24:00";10;5;5;0;;;;;;0;;"4";;;;;;""
1996;1584;"83";"83046";"Cotignac";"1996-03-30 14:12:00";10200;4794;4896;0;;;;;;510;;"5";"Involontaire (travaux)";;;;;""
1996;416;"11";"11095";"Comigne";"1996-03-30 15:26:00";200;94;96;0;;;;;;10;;;;;;;;""
1996;140;"06";"06154";"Valderoure";"1996-03-30 15:29:00";500;235;240;0;;;;;;25;;"1";"Involontaire (travaux)";;;;;""
1996;442;"11";"11075";"Castans";"1996-03-30 17:15:00";2000;2000;0;;;;;;;;;"4";;;;;;""
1996;71;"05";"05070";"Laragne-Montéglin";"1996-03-30 17:42:00";20000;15000;5000;;;;;;;;;"1";;;;;;""
1996;343;"07";"07005";"Alba-la-Romaine";"1996-03-31 05:22:00";50000;23500;24000;0;;;;;;2500;;"1";;;;;;""
1996;344;"07";"07110";"Joyeuse";"1996-03-31 12:50:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1996;1287;"30";"30022";"Aujac";"1996-03-31 13:45:00";40000;10000;30000;;;;;;;;;"1";;;;;;""
1996;1392;"48";"48070";"Grandrieu";"1996-03-31 14:21:00";10000;4700;4800;0;;;;;;500;;"1";"Involontaire (travaux)";;;;;""
1996;37;"04";"04084";"Estoublon";"1996-03-31 15:05:00";10000;0;10000;;;;;;;;;"1";"Accidentelle";;;;;""
1996;141;"06";"06064";"Gattières";"1996-03-31 16:09:00";100;47;48;0;;;;;;5;;"1";;;;;;""
1996;1424;"66";"66072";"Estavar";"1996-03-31 17:04:00";30000;14100;14400;0;;;;;;1500;;"1";;;;;;""
1996;1393;"48";"48096";"Meyrueis";"1996-04-01 18:51:00";1000;0;1000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;1765;"84";"84124";"Saumane-de-Vaucluse";"1996-04-02 17:42:00";150;0;150;;;;;;;;;"1";;;;;;""
1996;479;"13";"13114";"Ventabren";"1996-04-02 19:28:00";20;0;20;;;;;;;;;"1";;;;;;""
1996;417;"11";"11322";"Roquefort-des-Corbières";"1996-04-03 01:21:00";20;0;20;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;38;"04";"04047";"Champtercier";"1996-04-03 14:25:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1333;"34";"34164";"Montaud";"1996-04-03 16:16:00";150;150;0;;;;;;;;;"1";;;;;;""
1996;1425;"66";"66183";"Saint-Marsal";"1996-04-04 00:28:00";40000;18800;19200;0;;;;;;2000;;"1";;;;;;""
1996;142;"06";"06113";"Sainte-Agnès";"1996-04-04 00:33:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1996;346;"07";"07155";"Mercuer";"1996-04-04 11:56:00";7000;3290;3360;0;;;;;;350;;"3";"Involontaire (travaux)";;;;;""
1996;1394;"48";"48015";"Pied-de-Borne";"1996-04-04 13:26:00";1000;0;1000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;1426;"66";"66018";"La Bastide";"1996-04-04 14:43:00";50000;23500;24000;0;;;;;;2500;;"1";;;;;;""
1996;440;"11";"11431";"Villeneuve-les-Corbières";"1996-04-04 19:35:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;1296;"30";"30227";"Saint-Ambroix";"1996-04-05 12:20:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;1297;"30";"30225";"Sabran";"1996-04-05 13:01:00";20000;20000;0;;;;;;;;;"5";"Involontaire (travaux)";;;;;""
1996;347;"07";"07020";"Aubignas";"1996-04-05 15:19:00";50000;0;50000;;;;;;;;;"1";;;;;;""
1996;1298;"30";"30168";"Mialet";"1996-04-05 15:35:00";20000;0;20000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1299;"30";"30048";"Bouquet";"1996-04-05 16:45:00";20000;0;20000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1291;"30";"30325";"Sumène";"1996-04-06 13:00:00";35000;0;35000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;348;"07";"07029";"Beaumont";"1996-04-06 15:18:00";50000;23500;24000;0;;;;;;2500;;"4";"Involontaire (travaux)";;;;;""
1996;349;"07";"07221";"Saint-Cierge-la-Serre";"1996-04-06 15:42:00";20000;0;20000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;350;"07";"07100";"Gravières";"1996-04-06 17:11:00";1000;470;480;0;;;;;;50;;"1";"Involontaire (travaux)";;;;;""
1996;351;"07";"07121";"Lachapelle-Graillouse";"1996-04-07 11:46:00";30000;0;30000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;72;"05";"05009";"Aspres-lès-Corps";"1996-04-07 12:55:00";35000;5000;30000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1585;"83";"83046";"Cotignac";"1996-04-07 13:17:00";3000;1410;1440;0;;;;;;150;;;;;;;;""
1996;143;"06";"06149";"La Trinité";"1996-04-07 16:10:00";300;141;144;0;;;;;;15;;"1";;;;;;""
1996;1272;"26";"26102";"Condillac";"1996-04-07 16:29:00";20000;20000;0;;;;;;;;;"6";"Involontaire (travaux)";;;;;""
1996;1289;"30";"30255";"Saint-Geniès-de-Malgoirès";"1996-04-07 17:05:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;1768;"84";"84026";"Cadenet";"1996-04-07 17:47:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1273;"26";"26140";"Geyssans";"1996-04-07 18:13:00";60000;60000;0;;;;;;;;;"3";;;;;;""
1996;1395;"48";"48157";"Sainte-Hélène";"1996-04-07 18:25:00";15000;0;15000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;905;"2B";"2B283";"Solaro";"1996-04-07 18:25:00";40000;18800;19200;0;;;;;;2000;;"4";;;;;;""
1996;574;"2A";"2A330";"Ucciani";"1996-04-07 20:42:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;352;"07";"07253";"Saint-Julien-du-Gua";"1996-04-07 20:50:00";50000;0;50000;;;;;;;;;"1";;;;;;""
1996;467;"11";"11347";"Saint-Julia-de-Bec";"1996-04-07 21:55:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;353;"07";"07077";"Darbres";"1996-04-07 22:50:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;1300;"30";"30132";"La Grand-Combe";"1996-04-08 10:35:00";40000;18800;19200;0;;;;;;2000;;"1";"Involontaire (travaux)";;;;;""
1996;354;"07";"07147";"Malarce-sur-la-Thines";"1996-04-08 13:45:00";110000;51700;52800;0;;;;;;5500;;"1";"Involontaire (travaux)";;;;;""
1996;1766;"84";"84054";"L'Isle-sur-la-Sorgue";"1996-04-08 13:54:00";10;0;10;;;;;;;;;"1";;;;;;""
1996;355;"07";"07029";"Beaumont";"1996-04-08 14:34:00";10000;4700;4800;0;;;;;;500;;;"Involontaire (travaux)";;;;;""
1996;1586;"83";"83087";"Nans-les-Pins";"1996-04-08 14:42:00";10000;4700;4800;0;;;;;;500;;"4";;;;;;""
1996;6;"04";"04004";"Allemagne-en-Provence";"1996-04-08 15:42:00";3000;0;3000;;;;;;;;;"1";"Naturelle";;;;;""
1996;1767;"84";"84135";"Uchaux";"1996-04-08 20:04:00";15;0;15;;;;;;;;;"1";;;;;;""
1996;39;"04";"04075";"Entrepierres";"1996-04-08 23:23:00";600;0;600;;;;;;;;;"1";;;;;;""
1996;415;"11";"11285";"Peyriac-de-Mer";"1996-04-09 09:10:00";3000;0;3000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;356;"07";"07074";"Creysseilles";"1996-04-09 09:55:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;40;"04";"04192";"Saint-Michel-l'Observatoire";"1996-04-09 10:24:00";3000;0;3000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;41;"04";"04070";"Digne-les-Bains";"1996-04-09 15:12:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;7;"04";"04197";"Sainte-Tulle";"1996-04-09 15:49:00";100000;100000;0;;;;;;;;;"1";"Naturelle";;;;;""
1996;357;"07";"07315";"La Souche";"1996-04-09 15:56:00";5000;2350;2400;0;;;;;;250;;"1";"Naturelle";;;;;""
1996;1427;"66";"66198";"Sournia";"1996-04-09 16:03:00";40000;18800;19200;0;;;;;;2000;;"1";;;;;;""
1996;480;"13";"13098";"Saint-Mitre-les-Remparts";"1996-04-09 16:09:00";10000;10000;0;;;;;;;;;"4";;;;;;""
1996;1397;"48";"48184";"Saint-Symphorien";"1996-04-09 16:18:00";10000;4700;4800;0;;;;;;500;;"1";"Involontaire (travaux)";;;;;""
1996;1396;"48";"48063";"Fontans";"1996-04-09 16:26:00";20000;9400;9600;0;;;;;;1000;;"1";"Involontaire (travaux)";;;;;""
1996;481;"13";"13056";"Martigues";"1996-04-09 17:16:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;1398;"48";"48088";"La Malène";"1996-04-10 13:52:00";30000;14100;14400;0;;;;;;1500;;"1";"Involontaire (travaux)";;;;;""
1996;144;"06";"06010";"Le Bar-sur-Loup";"1996-04-10 14:10:00";70;33;34;0;;;;;;3;;"1";;;;;;""
1996;1588;"83";"83055";"Fayence";"1996-04-10 14:35:00";2000;940;960;0;;;;;;100;;"5";;;;;;""
1996;1399;"48";"48040";"Chasseradès";"1996-04-10 14:49:00";50000;23500;24000;0;;;;;;2500;;"1";"Involontaire (travaux)";;;;;""
1996;145;"06";"06092";"Peillon";"1996-04-10 14:56:00";1500;705;720;0;;;;;;75;;"1";;;;;;""
1996;906;"2B";"2B255";"Quercitello";"1996-04-10 15:20:00";4000;1880;1920;0;;;;;;200;;"1";;;;;;""
1996;1587;"83";"83072";"Lorgues";"1996-04-10 15:40:00";300;141;144;0;;;;;;15;;;;;;;;""
1996;1292;"30";"30039";"Bezouce";"1996-04-10 15:40:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1290;"30";"30268";"Saint-Jean-de-Valériscle";"1996-04-10 16:00:00";1000;470;480;0;;;;;;50;;"4";;;;;;""
1996;359;"07";"07288";"Saint-Priest";"1996-04-10 16:32:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;358;"07";"07024";"Banne";"1996-04-10 16:52:00";5000;2350;2400;0;;;;;;250;;"1";"Involontaire (travaux)";;;;;""
1996;360;"07";"07242";"Saint-Gineis-en-Coiron";"1996-04-10 17:12:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;73;"05";"05127";"Rousset";"1996-04-10 17:19:00";500;200;300;;;;;;;;;"1";;;;;;""
1996;1400;"48";"48182";"Saint-Sauveur-de-Ginestoux";"1996-04-10 18:02:00";100000;47000;48000;0;;;;;;5000;;"1";"Involontaire (travaux)";;;;;""
1996;42;"04";"04039";"Castellane";"1996-04-11 12:40:00";2500;0;2500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1589;"83";"83085";"La Motte";"1996-04-11 13:07:00";6000;2820;2880;0;;;;;;300;;"4";;;;;;""
1996;146;"06";"06120";"Saint-Étienne-de-Tinée";"1996-04-11 14:22:00";100;47;48;0;;;;;;5;;"1";;;;;;""
1996;1769;"84";"84019";"Bollène";"1996-04-11 16:43:00";10;0;10;;;;;;;;;"1";;;;;;""
1996;147;"06";"06017";"Bézaudun-les-Alpes";"1996-04-11 17:35:00";200;94;96;0;;;;;;10;;"1";;;;;;""
1996;1428;"66";"66166";"Sahorre";"1996-04-12 10:58:00";20000;9400;9600;0;;;;;;1000;;"1";;;;;;""
1996;1770;"84";"84070";"Malemort-du-Comtat";"1996-04-12 14:03:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;362;"07";"07094";"Gilhac-et-Bruzac";"1996-04-12 15:22:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;361;"07";"07081";"Dompnac";"1996-04-12 15:43:00";10000;4700;4800;0;;;;;;500;;"5";;;;;;""
1996;1294;"30";"30105";"Dourbies";"1996-04-12 17:20:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1401;"48";"48193";"Vebron";"1996-04-12 18:30:00";10000;4700;4800;0;;;;;;500;;"1";"Involontaire (travaux)";;;;;""
1996;148;"06";"06110";"Roubion";"1996-04-13 11:54:00";2000;940;960;0;;;;;;100;;"1";;;;;;""
1996;1301;"30";"30260";"Saint-Hilaire-d'Ozilhan";"1996-04-13 12:06:00";7000;0;7000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;414;"11";"11295";"Portel-des-Corbières";"1996-04-13 13:03:00";15000;2000;13000;;;;;;;;;"4";;;;;;""
1996;149;"06";"06153";"Valdeblore";"1996-04-13 14:40:00";100;47;48;0;;;;;;5;;"3";;;;;;""
1996;43;"04";"04149";"Peyruis";"1996-04-13 14:45:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;151;"06";"06054";"Drap";"1996-04-13 14:58:00";800;376;384;0;;;;;;40;;"1";"Involontaire (travaux)";;;;;""
1996;150;"06";"06036";"Castillon";"1996-04-13 15:10:00";200;94;96;0;;;;;;10;;"3";"Involontaire (travaux)";;;;;""
1996;576;"2A";"2A174";"Murzo";"1996-04-13 15:40:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1274;"26";"26338";"Sauzet";"1996-04-13 15:53:00";5000;5000;0;;;;;;;;;"5";"Involontaire (travaux)";;;;;""
1996;152;"06";"06066";"Gilette";"1996-04-13 16:35:00";1000;470;480;0;;;;;;50;;"3";"Involontaire (travaux)";;;;;""
1996;448;"11";"11338";"Saint-Couat-du-Razès";"1996-04-13 16:41:00";20000;0;20000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;153;"06";"06003";"Andon";"1996-04-13 16:48:00";20000;9400;9600;0;;;;;;1000;;"5";;;;;;""
1996;907;"2B";"2B182";"Occhiatana";"1996-04-13 17:02:00";15000;7050;7200;0;;;;;;750;;"1";;;;;;""
1996;1293;"30";"30283";"Saint-Martial";"1996-04-14 12:12:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1996;1590;"83";"83023";"Brignoles";"1996-04-14 13:20:00";2000;940;960;0;;;;;;100;;"5";;;;;;""
1996;363;"07";"07173";"Péreyres";"1996-04-14 14:02:00";9000;4230;4320;0;;;;;;450;;"1";;;;;;""
1996;1772;"84";"84046";"Flassan";"1996-04-14 14:47:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;575;"2A";"2A065";"Cargèse";"1996-04-14 17:03:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;1402;"48";"48152";"Saint-Frézal-de-Ventalon";"1996-04-15 09:11:00";500;235;240;0;;;;;;25;;"1";"Involontaire (travaux)";;;;;""
1996;364;"07";"07003";"Aizac";"1996-04-15 11:36:00";1000;470;480;0;;;;;;50;;"1";;;;;;""
1996;365;"07";"07213";"Saint-André-Lachamp";"1996-04-15 11:40:00";50000;23500;24000;0;;;;;;2500;;"4";;;;;;""
1996;482;"13";"13034";"Eygalières";"1996-04-15 13:26:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;1403;"48";"48105";"Naussac";"1996-04-15 13:48:00";3000;1410;1440;0;;;;;;150;;"1";;;;;;""
1996;1591;"83";"83069";"Hyères";"1996-04-15 14:42:00";1000;470;480;0;;;;;;50;;;;;;;;""
1996;577;"2A";"2A212";"Piana";"1996-04-15 14:47:00";800;0;800;;;;;;;;;"1";;;;;;""
1996;1295;"30";"30159";"Le Martinet";"1996-04-15 14:50:00";20000;9400;9600;0;;;;;;1000;;"1";;;;;;""
1996;1592;"83";"83128";"Sillans-la-Cascade";"1996-04-15 15:06:00";800;376;384;0;;;;;;40;;"4";"Involontaire (travaux)";;;;;""
1996;483;"13";"13056";"Martigues";"1996-04-15 15:09:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;74;"05";"05166";"Serres";"1996-04-15 15:14:00";30000;15000;15000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;44;"04";"04108";"Malijai";"1996-04-15 15:36:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;366;"07";"07079";"Désaignes";"1996-04-15 16:05:00";20000;9400;9600;0;;;;;;1000;;"4";"Involontaire (travaux)";;;;;""
1996;81;"05";"05164";"Savines-le-Lac";"1996-04-15 16:55:00";1000;1000;0;;;;;;;;;"5";"Involontaire (particulier)";;;;;""
1996;1404;"48";"48019";"Barre-des-Cévennes";"1996-04-15 17:38:00";15000;7050;7200;0;;;;;;750;;"1";"Involontaire (travaux)";;;;;""
1996;1406;"48";"48040";"Chasseradès";"1996-04-15 20:32:00";30000;0;30000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1405;"48";"48166";"Saint-Laurent-de-Trèves";"1996-04-15 20:48:00";300;141;144;0;;;;;;15;;"1";;;;;;""
1996;484;"13";"13042";"Gémenos";"1996-04-15 22:51:00";1500;0;1500;;;;;;;;;"1";;;;;;""
1996;485;"13";"13042";"Gémenos";"1996-04-15 23:00:00";1500;0;1500;;;;;;;;;"1";;;;;;""
1996;486;"13";"13042";"Gémenos";"1996-04-15 23:15:00";20;0;20;;;;;;;;;"1";;;;;;""
1996;487;"13";"13008";"Aurons";"1996-04-15 23:31:00";5000;5000;0;;;;;;;;;"4";;;;;;""
1996;154;"06";"06017";"Bézaudun-les-Alpes";"1996-04-16 12:10:00";5000;2350;2400;0;;;;;;250;;"3";;;;;;""
1996;1275;"26";"26367";"Venterol";"1996-04-16 12:40:00";8000;8000;0;;;;;;;;;"5";"Involontaire (travaux)";;;;;""
1996;1407;"48";"48178";"Saint-Privat-de-Vallongue";"1996-04-16 12:51:00";80000;37600;38400;0;;;;;;4000;;"4";"Involontaire (travaux)";;;;;""
1996;367;"07";"07095";"Gilhoc-sur-Ormèze";"1996-04-16 13:16:00";15000;7050;7200;0;;;;;;750;;;;;;;;""
1996;45;"04";"04195";"Saint-Pons";"1996-04-16 14:18:00";700;0;700;;;;;;;;;"1";;;;;;""
1996;1334;"34";"34013";"Aspiran";"1996-04-16 15:09:00";15000;15000;0;;;;;;;;;"1";;;;;;""
1996;578;"2A";"2A209";"Peri";"1996-04-16 15:41:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;1771;"84";"84015";"Beaumont-du-Ventoux";"1996-04-16 17:32:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1408;"48";"48177";"Saint-Pierre-le-Vieux";"1996-04-16 17:32:00";50;24;24;0;;;;;;2;;"1";;;;;;""
1996;46;"04";"04116";"Les Mées";"1996-04-16 19:24:00";500;0;500;;;;;;;;;"1";"Accidentelle";;;;;""
1996;1409;"48";"48098";"Molezon";"1996-04-16 19:53:00";5000;2350;2400;0;;;;;;250;;"3";"Involontaire (travaux)";;;;;""
1996;368;"07";"07071";"Coucouron";"1996-04-16 20:40:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;1429;"66";"66097";"Lesquerde";"1996-04-17 04:26:00";20000;9400;9600;0;;;;;;1000;;"1";"Involontaire (travaux)";;;;;""
1996;908;"2B";"2B201";"Pancheraccia";"1996-04-17 11:35:00";7000;3290;3360;0;;;;;;350;;"1";;;;;;""
1996;47;"04";"04070";"Digne-les-Bains";"1996-04-17 11:43:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;156;"06";"06070";"Gréolières";"1996-04-18 10:26:00";11000;5170;5280;0;;;;;;550;;"4";"Accidentelle";;;;;""
1996;155;"06";"06088";"Nice";"1996-04-18 10:56:00";150;71;72;0;;;;;;7;;"1";;;;;;""
1996;157;"06";"06129";"Saint-Sauveur-sur-Tinée";"1996-04-18 12:55:00";50000;23500;24000;0;;;;;;2500;;"3";;;;;;""
1996;48;"04";"04070";"Digne-les-Bains";"1996-04-18 14:15:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;369;"07";"07311";"Sceautres";"1996-04-18 14:27:00";3000;0;3000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;370;"07";"07340";"Veyras";"1996-04-18 14:54:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;75;"05";"05068";"Jarjayes";"1996-04-18 15:36:00";10000;5000;5000;;;;;;;;;"1";;;;;;""
1996;579;"2A";"2A119";"Frasseto";"1996-04-18 17:17:00";600;0;600;;;;;;;;;"1";;;;;;""
1996;158;"06";"06070";"Gréolières";"1996-04-19 12:00:00";500;235;240;0;;;;;;25;;"1";;;;;;""
1996;580;"2A";"2A040";"Bocognano";"1996-04-19 12:42:00";3000;0;3000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;49;"04";"04039";"Castellane";"1996-04-19 14:32:00";30000;0;30000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;581;"2A";"2A276";"Serra-di-Ferro";"1996-04-19 14:43:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1996;582;"2A";"2A070";"Casaglione";"1996-04-19 14:45:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;371;"07";"07216";"Saint-Barthélemy-Grozon";"1996-04-19 15:29:00";10000;10000;0;;;;;;;;;;"Involontaire (travaux)";;;;;""
1996;488;"13";"13063";"Miramas";"1996-04-19 16:19:00";2000;2000;0;;;;;;;;;"4";;;;;;""
1996;909;"2B";"2B126";"Giuncaggio";"1996-04-19 16:20:00";15000;7050;7200;0;;;;;;750;;"1";;;;;;""
1996;910;"2B";"2B265";"Rutali";"1996-04-19 16:20:00";4000;1880;1920;0;;;;;;200;;"1";;;;;;""
1996;583;"2A";"2A108";"Évisa";"1996-04-19 16:35:00";50;0;50;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;912;"2B";"2B120";"Furiani";"1996-04-20 11:08:00";50000;23500;24000;0;;;;;;2500;;"1";;;;;;""
1996;372;"07";"07247";"Saint-Jean-le-Centenier";"1996-04-20 11:44:00";15000;0;15000;;;;;;;;;"1";;;;;;""
1996;76;"05";"05142";"Saint-Firmin";"1996-04-20 12:52:00";160000;30000;130000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;82;"05";"05058";"Freissinières";"1996-04-20 13:39:00";10000;10000;0;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;159;"06";"06153";"Valdeblore";"1996-04-20 14:00:00";300;141;144;0;;;;;;15;;"3";;;;;;""
1996;160;"06";"06006";"Aspremont";"1996-04-20 15:21:00";100000;47000;48000;0;;;;;;5000;;"1";;;;;;""
