"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 16701"
"Critères de sélection =>";"Date de première alerte, de : 1976-01-01 00:00:00";"Date de première alerte, jusqu'à : 1980-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
1976;73;"06";"06088";"Nice";"1976-05-05 14:00:00";3000;1410;1440;0;;;;;;150;;"1";;;;;;""
1976;2602;"83";"83128";"Sillans-la-Cascade";"1976-05-05 14:12:00";10000;4700;4800;0;;;;;;500;;"1";"Involontaire (particulier)";;;;;""
1976;74;"06";"06036";"Castillon";"1976-05-05 15:40:00";100000;47000;48000;0;;;;;;5000;;"1";;;;;;""
1976;330;"07";"07254";"Saint-Julien-du-Serre";"1976-05-05 16:00:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1976;1909;"30";"30316";"Sénéchas";"1976-05-05 17:00:00";10000;4700;4800;0;;;;;;500;;"1";"Involontaire (travaux)";;;;;""
1976;331;"07";"07122";"Lachapelle-sous-Aubenas";"1976-05-05 17:30:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1976;1910;"30";"30104";"Domessargues";"1976-05-06 16:10:00";10000;4700;4800;0;;;;;;500;;"1";"Involontaire (travaux)";;;;;""
1976;2603;"83";"83012";"Barjols";"1976-05-06 16:20:00";40000;18800;19200;0;;;;;;2000;;"5";;;;;;""
1976;1181;"2A";"2A262";"Rosazia";"1976-05-06 17:30:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
1976;1912;"30";"30195";"Peyroles";"1976-05-07 07:50:00";1000;470;480;0;;;;;;50;;"1";;;;;;""
1976;1911;"30";"30269";"Saint-Jean-du-Gard";"1976-05-07 14:15:00";10000;4700;4800;0;;;;;;500;;"1";;;;;;""
1976;2604;"83";"83053";"Évenos";"1976-05-07 14:16:00";8000;3760;3840;0;;;;;;400;;"5";;;;;;""
1976;931;"13";"13090";"Saint-Antonin-sur-Bayon";"1976-05-07 14:44:00";10000;4700;4800;0;;;;;;500;;"5";;;;;;""
1976;2482;"66";"66190";"Salses-le-Château";"1976-05-07 15:30:00";40000;18800;19200;0;;;;;;2000;;"1";;;;;;""
